"Artist1";"Artist2";"Song_Connecting";"Popularity"
"1ADdpen72RPuafRcv0YRBf";"2e4nwiX8ZCU09LGLOpeqTH";"114xlNyBqwTIkOdrU8LajN";71
"1ADdpen72RPuafRcv0YRBf";"6HTUcOExehqydqa7C3usAa";"114xlNyBqwTIkOdrU8LajN";71
"1ADdpen72RPuafRcv0YRBf";"5soMpG6E6oApEiCZgrWeVz";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"1ADdpen72RPuafRcv0YRBf";"114xlNyBqwTIkOdrU8LajN";71
"1ADdpen72RPuafRcv0YRBf";"264nbMzGPSkDZqTY8nXwCG";"114xlNyBqwTIkOdrU8LajN";71
"1ADdpen72RPuafRcv0YRBf";"4uyqaioPEdClDxU6zvYlAZ";"114xlNyBqwTIkOdrU8LajN";71
"1ADdpen72RPuafRcv0YRBf";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"2e4nwiX8ZCU09LGLOpeqTH";"6UelqIK8qwhWFc2f6nSEh8";"114xlNyBqwTIkOdrU8LajN";71
"6HTUcOExehqydqa7C3usAa";"6UelqIK8qwhWFc2f6nSEh8";"114xlNyBqwTIkOdrU8LajN";71
"5soMpG6E6oApEiCZgrWeVz";"6UelqIK8qwhWFc2f6nSEh8";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"6UelqIK8qwhWFc2f6nSEh8";"114xlNyBqwTIkOdrU8LajN";71
"264nbMzGPSkDZqTY8nXwCG";"6UelqIK8qwhWFc2f6nSEh8";"114xlNyBqwTIkOdrU8LajN";71
"4uyqaioPEdClDxU6zvYlAZ";"6UelqIK8qwhWFc2f6nSEh8";"114xlNyBqwTIkOdrU8LajN";71
"6UelqIK8qwhWFc2f6nSEh8";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"2e4nwiX8ZCU09LGLOpeqTH";"6HTUcOExehqydqa7C3usAa";"114xlNyBqwTIkOdrU8LajN";71
"2e4nwiX8ZCU09LGLOpeqTH";"5soMpG6E6oApEiCZgrWeVz";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"2e4nwiX8ZCU09LGLOpeqTH";"114xlNyBqwTIkOdrU8LajN";71
"264nbMzGPSkDZqTY8nXwCG";"2e4nwiX8ZCU09LGLOpeqTH";"114xlNyBqwTIkOdrU8LajN";71
"2e4nwiX8ZCU09LGLOpeqTH";"4uyqaioPEdClDxU6zvYlAZ";"114xlNyBqwTIkOdrU8LajN";71
"2e4nwiX8ZCU09LGLOpeqTH";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"5soMpG6E6oApEiCZgrWeVz";"6HTUcOExehqydqa7C3usAa";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"6HTUcOExehqydqa7C3usAa";"114xlNyBqwTIkOdrU8LajN";71
"264nbMzGPSkDZqTY8nXwCG";"6HTUcOExehqydqa7C3usAa";"114xlNyBqwTIkOdrU8LajN";71
"4uyqaioPEdClDxU6zvYlAZ";"6HTUcOExehqydqa7C3usAa";"114xlNyBqwTIkOdrU8LajN";71
"6HTUcOExehqydqa7C3usAa";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"5soMpG6E6oApEiCZgrWeVz";"114xlNyBqwTIkOdrU8LajN";71
"264nbMzGPSkDZqTY8nXwCG";"5soMpG6E6oApEiCZgrWeVz";"114xlNyBqwTIkOdrU8LajN";71
"4uyqaioPEdClDxU6zvYlAZ";"5soMpG6E6oApEiCZgrWeVz";"114xlNyBqwTIkOdrU8LajN";71
"5soMpG6E6oApEiCZgrWeVz";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"264nbMzGPSkDZqTY8nXwCG";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"4uyqaioPEdClDxU6zvYlAZ";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"264nbMzGPSkDZqTY8nXwCG";"4uyqaioPEdClDxU6zvYlAZ";"114xlNyBqwTIkOdrU8LajN";71
"264nbMzGPSkDZqTY8nXwCG";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"4uyqaioPEdClDxU6zvYlAZ";"7qAoXV4U0qDxQAUqhszjAA";"114xlNyBqwTIkOdrU8LajN";71
"0EmeFodog0BfCgMzAIvKQp";"2R21vXR83lH98kGeO99Y66";"5Xhqh4lwJPtMUTsdBztN1a";71
"0EmeFodog0BfCgMzAIvKQp";"7okwEbXzyT2VffBmyQBWLz";"3YmA3gZqlXl0MkwhkVKxRy";73
"0EmeFodog0BfCgMzAIvKQp";"28gNT5KBp7IjEOQoevXf9N";"302I7g0l3jmAbzFu9WBCmu";65
"28gNT5KBp7IjEOQoevXf9N";"4QVBYiagIaa6ZGSPMbybpy";"1nocRtwyNPVtGcIJqfgdzZ";75
"0EmeFodog0BfCgMzAIvKQp";"4QVBYiagIaa6ZGSPMbybpy";"302I7g0l3jmAbzFu9WBCmu";65
"0r8toju2ecKaVtItkzAnNi";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"5sUrlPAHlS9NEirDB8SEbF";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"5sUrlPAHlS9NEirDB8SEbF";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"5sUrlPAHlS9NEirDB8SEbF";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"5sUrlPAHlS9NEirDB8SEbF";"7F5rc8a0xD6DCloB2kROq9";68
"5sUrlPAHlS9NEirDB8SEbF";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"5sUrlPAHlS9NEirDB8SEbF";"7mUBMaZW1MXGswaneb0JTT";"7F5rc8a0xD6DCloB2kROq9";68
"368rTiMKMrz3b03az6B14w";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"5sUrlPAHlS9NEirDB8SEbF";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"4Yhm7oIrWj3IOCbl968CHt";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"52qx8aMzSqi7JTJUI2dJqZ";"5sUrlPAHlS9NEirDB8SEbF";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"2byU53ebtTxcAnIRE814Ts";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"0r8toju2ecKaVtItkzAnNi";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"0r8toju2ecKaVtItkzAnNi";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"4U7lXyKdSf1JbM1aXvsodC";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"368rTiMKMrz3b03az6B14w";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"32vzfKscH50OSc4wQu2pxK";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"0r8toju2ecKaVtItkzAnNi";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"4Yhm7oIrWj3IOCbl968CHt";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"0r8toju2ecKaVtItkzAnNi";"3FifroUyur8j5mTM78WuXQ";67
"0r8toju2ecKaVtItkzAnNi";"52qx8aMzSqi7JTJUI2dJqZ";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"2byU53ebtTxcAnIRE814Ts";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"2byU53ebtTxcAnIRE814Ts";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"4U7lXyKdSf1JbM1aXvsodC";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"368rTiMKMrz3b03az6B14w";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"32vzfKscH50OSc4wQu2pxK";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"2byU53ebtTxcAnIRE814Ts";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"4Yhm7oIrWj3IOCbl968CHt";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"2byU53ebtTxcAnIRE814Ts";"3FifroUyur8j5mTM78WuXQ";67
"2byU53ebtTxcAnIRE814Ts";"52qx8aMzSqi7JTJUI2dJqZ";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"368rTiMKMrz3b03az6B14w";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"5LeiVcEnsZcwc133TUhJNW";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"4Yhm7oIrWj3IOCbl968CHt";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"52qx8aMzSqi7JTJUI2dJqZ";"5LeiVcEnsZcwc133TUhJNW";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"4U7lXyKdSf1JbM1aXvsodC";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"368rTiMKMrz3b03az6B14w";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"4Yhm7oIrWj3IOCbl968CHt";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"3oDsfHaRCBv7Jp8HO6VgeA";"3FifroUyur8j5mTM78WuXQ";67
"3oDsfHaRCBv7Jp8HO6VgeA";"52qx8aMzSqi7JTJUI2dJqZ";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"69VizZkBHFyUGgOQXHszcH";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"60uh2KYYSCqAgJNxcU4DA0";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"66n8Kk3ZD0eFZsTDyNxs4J";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"69VizZkBHFyUGgOQXHszcH";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"368rTiMKMrz3b03az6B14w";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"69VizZkBHFyUGgOQXHszcH";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"69VizZkBHFyUGgOQXHszcH";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"4Yhm7oIrWj3IOCbl968CHt";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"52qx8aMzSqi7JTJUI2dJqZ";"69VizZkBHFyUGgOQXHszcH";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"368rTiMKMrz3b03az6B14w";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"4Yhm7oIrWj3IOCbl968CHt";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"4cA5JN7tiNZ8afYeuSQj5h";"3FifroUyur8j5mTM78WuXQ";67
"4cA5JN7tiNZ8afYeuSQj5h";"52qx8aMzSqi7JTJUI2dJqZ";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"60uh2KYYSCqAgJNxcU4DA0";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"66n8Kk3ZD0eFZsTDyNxs4J";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"7mUBMaZW1MXGswaneb0JTT";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"368rTiMKMrz3b03az6B14w";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"7mWCSSOYqm4E9mB7V4ot6S";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"7dp8dR96gWncIypef8kTnS";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"4Yhm7oIrWj3IOCbl968CHt";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"52qx8aMzSqi7JTJUI2dJqZ";"7qG3b048QCHVRO5Pv1T5lw";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
"368rTiMKMrz3b03az6B14w";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"32vzfKscH50OSc4wQu2pxK";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"7mWCSSOYqm4E9mB7V4ot6S";"3FifroUyur8j5mTM78WuXQ";67
"5ZqnEfVdEGmoPxtELhN7ai";"7dp8dR96gWncIypef8kTnS";"3FifroUyur8j5mTM78WuXQ";67
"00iiLCQzrQfdDg27gus6Ny";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"4Yhm7oIrWj3IOCbl968CHt";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"0EmeFodog0BfCgMzAIvKQp";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"52qx8aMzSqi7JTJUI2dJqZ";"5ZqnEfVdEGmoPxtELhN7ai";"3FifroUyur8j5mTM78WuXQ";67
"0UWZUmn7sybxMCqrw9tGa7";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"60uh2KYYSCqAgJNxcU4DA0";"66n8Kk3ZD0eFZsTDyNxs4J";"3FifroUyur8j5mTM78WuXQ";67
"0Po0zEi4601IqGjjWgQDU9";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"4U7lXyKdSf1JbM1aXvsodC";"60uh2KYYSCqAgJNxcU4DA0";"3FifroUyur8j5mTM78WuXQ";67
"60uh2KYYSCqAgJNxcU4DA0";"7mUBMaZW1MXGswaneb0JTT";"3FifroUyur8j5mTM78WuXQ";67
